,mesa,CONSENSO FEDERAL,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,FRENTE DE TODOS,FRENTE NOS,JUNTOS POR EL CAMBIO,localidad,school,pmale,pfemale,18-25,25-35,35-45,45-55,55-65,65-75,>75,18-25_m,25-35_m,35-45_m,45-55_m,55-65_m,65-75_m,>75_m,18-25_f,25-35_f,35-45_f,45-55_f,55-65_f,65-75_f,>75_f
534,535,0.035114503816793895,0.04351145038167939,0.5091603053435115,0.0366412213740458,0.36259541984732824,DEL VISO,ESC.DE EDUC.SECUNDARIA N°30,50.0,50.0,22.701149425287355,19.25287356321839,18.96551724137931,13.79310344827586,13.505747126436784,8.045977011494253,3.7356321839080464,22.41379310344828,20.114942528735632,21.26436781609195,10.344827586206897,14.942528735632186,8.620689655172415,2.2988505747126435,22.988505747126432,18.39080459770115,16.666666666666664,17.24137931034483,12.06896551724138,7.471264367816093,5.172413793103448
535,536,0.05525291828793774,0.023346303501945526,0.4490272373540857,0.017898832684824905,0.4287937743190662,DEL VISO,ESC.DE EDUC.SECUNDARIA N°30,47.14285714285714,52.85714285714286,22.67441860465116,20.63953488372093,20.05813953488372,15.988372093023255,8.430232558139535,9.011627906976743,3.1976744186046515,20.994475138121548,19.889502762430944,21.546961325966848,18.232044198895032,6.629834254143647,7.734806629834254,4.972375690607736,24.539877300613494,21.47239263803681,18.404907975460123,13.496932515337427,10.429447852760736,10.429447852760736,1.2269938650306749
536,537,0.05166931637519872,0.04133545310015898,0.5413354531001591,0.01589825119236884,0.3282988871224165,DEL VISO,ESC.DE EDUC.SECUNDARIA N°30,48.28571428571429,51.714285714285715,16.95906432748538,22.222222222222218,20.175438596491226,16.666666666666664,13.742690058479534,5.847953216374267,4.385964912280701,15.428571428571427,22.285714285714285,20.0,12.571428571428573,15.428571428571427,7.428571428571429,6.857142857142858,18.562874251497004,22.15568862275449,20.35928143712575,20.95808383233533,11.976047904191615,4.1916167664670665,1.7964071856287425
537,538,0.05918057663125949,0.057663125948406675,0.5015174506828528,0.058421851289833085,0.3004552352048558,DEL VISO,ESC.DE EDUC.SECUNDARIA N°30,52.57142857142857,47.42857142857143,22.543352601156073,23.121387283236995,18.208092485549127,16.76300578034682,11.560693641618498,4.0462427745664735,3.757225433526012,23.926380368098158,24.539877300613494,15.337423312883436,17.177914110429448,12.883435582822086,2.4539877300613497,3.6809815950920246,21.311475409836067,21.857923497267763,20.76502732240437,16.393442622950822,10.382513661202186,5.464480874316941,3.825136612021858
538,539,0.055257099002302384,0.03376822716807368,0.5541059094397545,0.013046815042210284,0.3231005372217958,DEL VISO,ESC.DE EDUC.SECUNDARIA N°30,47.714285714285715,52.28571428571429,26.72413793103448,17.24137931034483,18.103448275862068,16.379310344827587,11.20689655172414,5.459770114942528,4.885057471264369,28.415300546448087,16.939890710382517,18.5792349726776,15.846994535519125,10.928961748633881,5.464480874316941,3.825136612021858,24.84848484848485,17.575757575757574,17.575757575757574,16.969696969696972,11.515151515151516,5.454545454545454,6.0606060606060606
539,540,0.06946564885496183,0.029770992366412213,0.5083969465648854,0.0183206106870229,0.3526717557251908,DEL VISO,ESC.DE EDUC.SECUNDARIA N°30,54.57142857142857,45.42857142857143,20.348837209302324,22.38372093023256,16.569767441860467,13.08139534883721,13.953488372093025,10.174418604651162,3.4883720930232562,19.354838709677423,22.58064516129032,17.419354838709676,12.903225806451614,14.193548387096774,11.612903225806454,1.935483870967742,21.164021164021165,22.222222222222218,15.873015873015873,13.227513227513224,13.756613756613755,8.994708994708995,4.761904761904762
540,541,0.07866043613707165,0.024143302180685357,0.5467289719626168,0.008566978193146417,0.31542056074766356,DEL VISO,ESCUELA EP N°41/ES N°25,48.0,52.0,20.699708454810494,16.909620991253647,22.157434402332363,13.119533527696793,14.285714285714285,7.871720116618077,4.956268221574344,24.15730337078652,15.168539325842698,18.539325842696627,13.483146067415731,12.359550561797752,8.98876404494382,7.303370786516854,16.969696969696972,18.787878787878785,26.060606060606066,12.727272727272727,16.363636363636363,6.666666666666668,2.4242424242424243
541,542,0.05491803278688524,0.042622950819672135,0.5721311475409836,0.004098360655737705,0.3,DEL VISO,ESCUELA EP N°41/ES N°25,54.0,46.0,23.546511627906977,23.546511627906977,18.8953488372093,14.825581395348838,11.33720930232558,4.941860465116279,2.9069767441860463,24.203821656050955,25.477707006369428,19.745222929936308,10.828025477707007,12.101910828025478,3.1847133757961785,4.4585987261146505,22.994652406417114,21.92513368983957,18.181818181818183,18.181818181818183,10.695187165775401,6.417112299465241,1.6042780748663104
542,543,0.07484076433121019,0.01592356687898089,0.5485668789808917,0.026273885350318472,0.32722929936305734,DEL VISO,ESCUELA EP N°41/ES N°25,49.714285714285715,50.28571428571429,22.47838616714698,22.47838616714698,15.850144092219018,17.002881844380404,11.52737752161383,7.492795389048991,3.1700288184438037,24.13793103448276,21.26436781609195,14.942528735632186,17.24137931034483,11.494252873563216,6.896551724137932,4.022988505747127,20.809248554913296,23.69942196531792,16.76300578034682,16.76300578034682,11.560693641618498,8.092485549132949,2.312138728323699
543,544,0.06043956043956045,0.022762951334379902,0.5274725274725275,0.014128728414442699,0.35243328100470955,DEL VISO,ESCUELA EP N°41/ES N°25,47.42857142857143,52.57142857142857,19.308357348703172,20.749279538904897,23.05475504322766,15.273775216138327,11.23919308357349,7.204610951008647,3.1700288184438037,14.917127071823206,22.099447513812155,23.204419889502763,19.33701657458564,9.944751381215472,6.077348066298343,4.419889502762429,24.09638554216868,19.27710843373494,22.891566265060238,10.843373493975903,12.650602409638553,8.433734939759036,1.8072289156626504
544,545,0.05575221238938053,0.03008849557522124,0.5309734513274337,0.023008849557522124,0.3256637168141593,DEL VISO,ESCUELA EP N°41/ES N°25,49.67105263157895,50.32894736842105,21.548821548821543,21.88552188552189,18.181818181818183,17.50841750841751,8.417508417508419,7.4074074074074066,5.05050505050505,25.675675675675674,20.27027027027027,18.24324324324324,14.864864864864865,8.783783783783784,5.405405405405406,6.756756756756758,17.449664429530202,23.48993288590604,18.12080536912752,20.13422818791946,8.053691275167784,9.395973154362416,3.355704697986577
545,546,0.07573415765069552,0.035548686244204014,0.5680061823802164,0.01854714064914992,0.26661514683153015,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,51.14285714285714,48.85714285714285,22.190201729106633,27.37752161383285,16.714697406340054,14.409221902017293,10.662824207492797,5.475504322766571,3.1700288184438037,21.301775147929,26.627218934911248,15.384615384615385,14.201183431952662,10.650887573964498,7.100591715976331,4.733727810650888,23.033707865168537,28.089887640449444,17.97752808988764,14.606741573033707,10.674157303370784,3.9325842696629216,1.6853932584269662
546,547,0.0755265068990559,0.03776325344952796,0.5954974582425563,0.02541757443718228,0.25272331154684097,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,50.28571428571429,49.714285714285715,20.749279538904897,26.224783861671465,19.308357348703172,16.42651296829971,11.23919308357349,4.322766570605188,1.7291066282420748,19.767441860465123,26.744186046511626,22.09302325581395,13.953488372093025,11.046511627906975,4.651162790697675,1.7441860465116281,21.714285714285715,25.71428571428571,16.57142857142857,18.857142857142858,11.428571428571427,4.0,1.7142857142857144
547,548,0.052067381316998465,0.02909647779479326,0.6125574272588055,0.03215926493108729,0.26033690658499237,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,51.42857142857142,48.57142857142857,21.26436781609195,22.701149425287355,20.114942528735632,16.379310344827587,11.20689655172414,6.0344827586206895,2.2988505747126435,22.485207100591715,21.893491124260358,17.159763313609467,17.75147928994083,10.059171597633137,7.100591715976331,3.5502958579881656,20.111731843575424,23.463687150837988,22.90502793296089,15.083798882681565,12.290502793296087,5.027932960893856,1.11731843575419
548,549,0.05882352941176471,0.03743315508021391,0.6035141329258976,0.014514896867838044,0.2750190985485103,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,47.42857142857143,52.57142857142857,20.916905444126073,21.48997134670487,20.343839541547283,16.618911174785097,10.888252148997138,7.4498567335243555,2.292263610315186,17.391304347826086,23.369565217391305,23.369565217391305,14.673913043478262,8.152173913043477,9.239130434782608,3.804347826086957,24.84848484848485,19.393939393939394,16.969696969696972,18.787878787878785,13.93939393939394,5.454545454545454,0.6060606060606061
549,550,0.0596264367816092,0.016522988505747127,0.5876436781609196,0.028017241379310345,0.28520114942528735,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,52.28571428571429,47.714285714285715,20.916905444126073,24.06876790830945,16.045845272206304,18.624641833810887,12.320916905444125,6.0171919770773625,2.005730659025788,20.35928143712575,23.952095808383238,16.167664670658677,19.760479041916167,8.982035928143713,7.185628742514971,3.5928143712574854,21.428571428571427,24.17582417582417,15.93406593406593,17.582417582417587,15.384615384615385,4.945054945054945,0.5494505494505495
550,551,0.02592301649646505,0.019638648860958365,0.6417910447761194,0.014925373134328358,0.2859387274155538,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,52.85714285714286,47.14285714285714,25.146198830409354,22.807017543859647,22.514619883040933,9.941520467836256,8.47953216374269,8.47953216374269,2.631578947368421,27.67295597484277,20.754716981132077,20.754716981132077,8.805031446540882,9.433962264150944,10.062893081761008,2.515723270440252,22.950819672131143,24.590163934426233,24.043715846994534,10.928961748633881,7.650273224043716,7.103825136612022,2.7322404371584703
551,552,0.05689789555728761,0.024162120031176928,0.5549493374902572,0.029618082618862045,0.32112236944660955,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,52.0,48.0,22.965116279069772,24.41860465116279,19.767441860465123,15.116279069767439,8.13953488372093,5.813953488372092,3.7790697674418596,22.424242424242426,25.45454545454545,20.0,14.545454545454545,7.878787878787877,6.0606060606060606,3.636363636363636,23.463687150837988,23.463687150837988,19.553072625698324,15.64245810055866,8.379888268156424,5.58659217877095,3.910614525139665
552,553,0.05075337034099921,0.016653449643140365,0.5440126883425852,0.029341792228390166,0.3481363996827914,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,50.0,50.0,18.768328445747798,25.806451612903228,23.167155425219942,12.903225806451614,10.557184750733137,5.865102639296187,2.9325513196480935,19.298245614035086,25.730994152046787,23.976608187134506,12.280701754385964,11.111111111111109,5.263157894736842,2.3391812865497075,18.235294117647054,25.882352941176478,22.35294117647059,13.529411764705882,10.0,6.4705882352941195,3.5294117647058822
553,554,0.0425208807896735,0.022019741837509488,0.5785876993166287,0.02657555049354594,0.3219438116932422,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,55.14285714285714,44.85714285714285,22.38372093023256,23.255813953488367,23.255813953488367,12.5,11.046511627906975,4.069767441860465,3.4883720930232562,24.025974025974026,26.623376623376625,22.72727272727273,9.740259740259743,7.142857142857142,4.545454545454546,5.194805194805196,21.052631578947366,20.526315789473685,23.684210526315788,14.736842105263154,14.210526315789473,3.6842105263157885,2.1052631578947367
554,555,0.04175665946724263,0.030237580993520516,0.5514758819294456,0.029517638588912886,0.3275737940964723,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,46.85714285714286,53.14285714285714,27.665706051873197,19.308357348703172,15.561959654178677,16.138328530259365,10.374639769452449,7.492795389048991,3.4582132564841497,27.86885245901639,20.21857923497268,14.207650273224044,16.939890710382517,13.661202185792352,3.825136612021858,3.278688524590164,27.439024390243908,18.29268292682927,17.073170731707318,15.24390243902439,6.707317073170732,11.585365853658535,3.658536585365853
555,556,0.03912363067292644,0.04460093896713615,0.5320813771517997,0.01408450704225352,0.33098591549295775,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,49.714285714285715,50.28571428571429,26.224783861671465,19.020172910662826,18.443804034582133,14.985590778097984,11.52737752161383,6.916426512968299,2.8818443804034577,28.73563218390805,17.81609195402299,21.83908045977012,13.218390804597702,10.344827586206897,5.747126436781608,2.2988505747126435,23.69942196531792,20.231213872832374,15.028901734104045,16.76300578034682,12.716763005780347,8.092485549132949,3.4682080924855487
556,557,0.052428681572860444,0.027756360832690823,0.535851966075559,0.04086353122590594,0.330763299922899,MANUEL ALBERTI,ESCUELA EP N°2/ES N°29 ANEXO,52.85714285714286,47.14285714285714,25.07288629737609,25.94752186588921,19.533527696793,10.20408163265306,12.82798833819242,4.081632653061225,2.332361516034985,26.08695652173913,26.08695652173913,19.254658385093173,11.180124223602483,11.180124223602483,1.8633540372670807,4.3478260869565215,24.17582417582417,25.82417582417583,19.78021978021978,9.34065934065934,14.285714285714285,6.043956043956044,0.5494505494505495
557,558,0.056074766355140186,0.03271028037383177,0.6051401869158879,0.017133956386292833,0.279595015576324,DEL VISO,ESCUELA EP N°28,53.42857142857142,46.57142857142857,22.857142857142854,22.57142857142857,18.857142857142858,16.857142857142858,8.285714285714285,7.142857142857142,3.428571428571429,23.926380368098158,17.791411042944784,16.56441717791411,17.791411042944784,11.65644171779141,7.361963190184048,4.9079754601227,21.92513368983957,26.737967914438507,20.855614973262032,16.042780748663098,5.3475935828877015,6.951871657754011,2.13903743315508
558,559,0.039755351681957186,0.017584097859327217,0.5091743119266054,0.04587155963302752,0.37538226299694194,DEL VISO,ESCUELA EP N°28,48.28571428571429,51.714285714285715,22.701149425287355,23.27586206896552,18.103448275862068,15.804597701149426,10.057471264367816,6.609195402298851,3.4482758620689653,21.11111111111111,28.88888888888889,16.666666666666664,12.222222222222221,11.666666666666664,6.666666666666668,2.7777777777777777,24.404761904761905,17.261904761904766,19.642857142857142,19.642857142857142,8.333333333333332,6.547619047619048,4.166666666666666
559,560,0.060213414634146346,0.03201219512195121,0.5495426829268293,0.037347560975609755,0.2782012195121951,DEL VISO,ESCUELA EP N°28,50.28571428571429,49.714285714285715,23.03206997084548,26.530612244897963,13.119533527696793,14.57725947521866,11.661807580174925,8.454810495626823,2.623906705539359,22.09302325581395,25.58139534883721,14.534883720930235,12.790697674418604,12.209302325581396,8.720930232558139,4.069767441860465,23.976608187134506,27.485380116959067,11.695906432748535,16.374269005847953,11.111111111111109,8.187134502923977,1.1695906432748535
560,561,0.05808823529411764,0.033823529411764704,0.5316176470588235,0.03235294117647059,0.32941176470588235,DEL VISO,ESCUELA EP N°28,52.28571428571429,47.714285714285715,21.037463976945244,24.495677233429394,15.273775216138327,16.714697406340054,12.391930835734868,6.916426512968299,3.1700288184438037,23.03030303030303,17.575757575757574,13.93939393939394,19.393939393939394,13.333333333333336,7.878787878787877,4.848484848484849,19.230769230769234,30.76923076923077,16.483516483516482,14.285714285714285,11.538461538461537,6.043956043956044,1.6483516483516485
561,562,0.06124031007751938,0.02558139534883721,0.5449612403100775,0.040310077519379844,0.3201550387596899,DEL VISO,ESCUELA EP N°28,52.0,48.0,26.011560693641616,19.942196531791907,18.786127167630056,17.630057803468212,8.670520231213873,5.202312138728324,3.757225433526012,27.380952380952387,16.071428571428573,20.238095238095237,17.857142857142858,8.333333333333332,4.761904761904762,5.357142857142857,24.719101123595504,23.595505617977533,17.415730337078653,17.415730337078653,8.98876404494382,5.617977528089887,2.247191011235955
562,563,0.044866920152091254,0.04334600760456273,0.4851711026615969,0.022813688212927757,0.3802281368821292,DEL VISO,ESCUELA EP N°28,56.00000000000001,44.0,26.300578034682086,21.387283236994218,17.052023121387286,17.630057803468212,10.404624277456648,4.624277456647398,2.601156069364162,27.1523178807947,17.880794701986755,13.90728476821192,25.827814569536425,8.609271523178807,5.960264900662253,0.6622516556291391,25.64102564102564,24.102564102564106,19.48717948717949,11.282051282051285,11.794871794871796,3.589743589743589,4.102564102564102
563,564,0.04566929133858268,0.026771653543307086,0.4708661417322835,0.029133858267716535,0.4078740157480315,DEL VISO,ESCUELA EP N°28,51.42857142857142,48.57142857142857,24.347826086956523,20.0,19.130434782608692,15.942028985507244,10.434782608695652,6.086956521739131,4.057971014492753,23.952095808383238,18.562874251497004,20.35928143712575,18.562874251497004,7.7844311377245505,7.7844311377245505,2.9940119760479043,24.719101123595504,21.34831460674157,17.97752808988764,13.483146067415731,12.921348314606742,4.49438202247191,5.056179775280898
564,565,0.0815831987075929,0.024232633279483037,0.5508885298869144,0.03796445880452343,0.295638126009693,DEL VISO,ESCUELA EP N°28,47.42857142857143,52.57142857142857,28.862973760932952,20.11661807580175,16.909620991253647,14.868804664723035,7.288629737609329,7.288629737609329,4.664723032069972,28.7292817679558,18.78453038674033,13.812154696132598,15.469613259668508,8.839779005524859,8.839779005524859,5.524861878453039,29.012345679012352,21.604938271604933,20.37037037037037,14.197530864197528,5.5555555555555545,5.5555555555555545,3.7037037037037033
565,566,0.06549885757806549,0.0357958872810358,0.6123381568926124,0.01599390708301599,0.25361766945925357,DEL VISO,ESCUELA EP N°28,51.42857142857142,48.57142857142857,22.89855072463768,23.47826086956522,20.869565217391305,14.492753623188404,10.434782608695652,4.3478260869565215,3.4782608695652173,23.49397590361446,24.09638554216868,22.289156626506024,14.457831325301207,8.433734939759036,5.421686746987952,1.8072289156626504,22.3463687150838,22.90502793296089,19.553072625698324,14.52513966480447,12.290502793296087,3.35195530726257,5.027932960893856
566,567,0.06149957877000843,0.037910699241786014,0.5374894692502106,0.02190395956192081,0.32771693344566133,DEL VISO,ESCUELA EP N°28,46.85714285714286,53.14285714285714,23.98843930635838,21.965317919075147,19.364161849710978,15.028901734104045,8.670520231213873,6.069364161849711,4.913294797687861,25.136612021857925,18.032786885245898,19.12568306010929,15.300546448087433,7.650273224043716,7.103825136612022,7.650273224043716,22.699386503067483,26.380368098159515,19.6319018404908,14.723926380368097,9.8159509202454,4.9079754601227,1.8404907975460123
567,568,0.04742765273311897,0.03135048231511254,0.6020900321543409,0.01688102893890675,0.29019292604501606,DEL VISO,ESCUELA EP N°28,54.85714285714286,45.14285714285714,19.767441860465123,25.290697674418613,20.63953488372093,16.27906976744186,11.918604651162793,4.651162790697675,1.4534883720930232,19.871794871794872,26.923076923076927,18.58974358974359,15.384615384615385,13.461538461538463,5.128205128205128,0.641025641025641,19.680851063829788,23.936170212765962,22.34042553191489,17.02127659574468,10.638297872340424,4.25531914893617,2.127659574468085
568,569,0.0724421209858103,0.01941747572815534,0.5548917102315161,0.008961911874533234,0.32710978342046304,MANUEL ALBERTI,ESCUELA EP N°33,49.714285714285715,50.28571428571429,20.57971014492753,22.608695652173914,20.0,15.942028985507244,11.014492753623188,7.5362318840579725,2.318840579710145,22.09302325581395,19.186046511627904,21.51162790697675,15.116279069767439,12.209302325581396,7.558139534883719,2.3255813953488373,19.07514450867052,26.011560693641616,18.497109826589593,16.76300578034682,9.826589595375722,7.514450867052022,2.312138728323699
569,570,0.05143277002204261,0.04481998530492285,0.5510653930933138,0.03232916972814107,0.2990448199853049,MANUEL ALBERTI,ESCUELA EP N°33,46.57142857142857,53.42857142857142,24.198250728862966,26.530612244897963,20.99125364431487,11.661807580174925,8.746355685131196,5.539358600583091,2.332361516034985,23.369565217391305,25.0,20.65217391304348,11.41304347826087,10.869565217391305,6.521739130434782,2.1739130434782608,25.157232704402517,28.301886792452827,21.383647798742142,11.949685534591195,6.289308176100628,4.402515723270441,2.515723270440252
570,571,0.03924646781789639,0.028257456828885405,0.6357927786499216,0.021978021978021976,0.25510204081632654,MANUEL ALBERTI,ESCUELA EP N°33,50.57142857142857,49.42857142857143,23.32361516034985,24.198250728862966,19.825072886297377,13.994169096209912,7.580174927113703,7.288629737609329,3.7900874635568513,22.35294117647059,24.705882352941174,18.823529411764707,17.647058823529417,6.4705882352941195,5.294117647058823,4.705882352941177,24.277456647398843,23.69942196531792,20.809248554913296,10.404624277456648,8.670520231213873,9.248554913294797,2.8901734104046244
571,572,0.04548959136468774,0.030840400925212026,0.6114109483423285,0.017733230531996918,0.27756360832690824,MANUEL ALBERTI,ESCUELA EP N°33,50.85714285714285,49.14285714285714,26.436781609195403,25.57471264367816,14.367816091954026,12.35632183908046,12.06896551724138,6.321839080459771,2.8735632183908044,27.485380116959067,24.561403508771928,11.695906432748535,12.865497076023393,11.111111111111109,7.0175438596491215,5.263157894736842,25.423728813559322,26.553672316384183,16.94915254237288,11.864406779661017,12.994350282485875,5.649717514124294,0.5649717514124294
572,573,0.04639175257731959,0.02430044182621502,0.6023564064801179,0.02871870397643593,0.28276877761413843,MANUEL ALBERTI,ESCUELA EP N°33,52.85714285714286,47.14285714285714,22.47838616714698,24.20749279538905,21.037463976945244,16.42651296829971,10.374639769452449,3.746397694524496,1.7291066282420748,25.0,25.0,21.341463414634145,14.634146341463413,10.365853658536585,1.829268292682927,1.829268292682927,20.21857923497268,23.497267759562842,20.76502732240437,18.032786885245898,10.382513661202186,5.464480874316941,1.639344262295082
573,574,0.04288939051918736,0.047404063205417596,0.6553799849510911,0.018058690744920995,0.22874341610233256,MANUEL ALBERTI,ESCUELA EP N°33,46.28571428571429,53.714285714285715,26.3768115942029,22.89855072463768,19.130434782608692,11.594202898550725,13.043478260869565,5.217391304347826,1.7391304347826086,27.567567567567572,21.621621621621625,20.0,12.432432432432432,11.891891891891891,4.3243243243243255,2.1621621621621623,25.0,24.375,18.125,10.625,14.374999999999998,6.25,1.25
574,575,0.06601123595505619,0.016853932584269662,0.6551966292134832,0.02598314606741573,0.2169943820224719,MANUEL ALBERTI,ESCUELA EP N°33,54.28571428571429,45.714285714285715,19.82758620689655,27.58620689655172,17.81609195402299,14.942528735632186,12.35632183908046,4.885057471264369,2.586206896551724,18.867924528301888,28.301886792452827,15.094339622641508,17.610062893081764,11.320754716981131,5.031446540880504,3.7735849056603774,20.634920634920636,26.984126984126984,20.105820105820104,12.698412698412698,13.227513227513224,4.761904761904762,1.5873015873015872
575,576,0.06632277081798084,0.032424465733235076,0.5711127487103905,0.02800294767870302,0.290346352247605,MANUEL ALBERTI,ESCUELA EP N°33,50.28571428571429,49.714285714285715,25.58139534883721,22.965116279069772,18.313953488372096,12.790697674418604,11.046511627906975,6.9767441860465125,2.3255813953488373,25.882352941176478,21.176470588235293,19.411764705882355,14.117647058823529,9.411764705882351,6.4705882352941195,3.5294117647058822,25.287356321839084,24.71264367816092,17.24137931034483,11.494252873563216,12.643678160919542,7.471264367816093,1.1494252873563218
576,577,0.03712121212121212,0.03106060606060606,0.6401515151515151,0.031818181818181815,0.23030303030303031,MANUEL ALBERTI,ESCUELA EP N°33,49.42857142857143,50.57142857142857,20.348837209302324,24.12790697674419,24.12790697674419,12.209302325581396,9.30232558139535,6.395348837209302,3.4883720930232562,20.689655172413797,22.988505747126432,21.26436781609195,12.643678160919542,11.494252873563216,6.896551724137932,4.022988505747127,20.0,25.294117647058826,27.058823529411764,11.764705882352938,7.0588235294117645,5.882352941176469,2.9411764705882346
577,578,0.06351550960118169,0.017725258493353026,0.6225997045790251,0.01772525849335303,0.25332348596750365,MANUEL ALBERTI,ESCUELA EP N°33,49.14285714285714,50.85714285714285,23.47826086956522,19.420289855072465,20.869565217391305,14.492753623188404,12.753623188405795,6.086956521739131,2.898550724637681,22.543352601156073,21.965317919075147,21.965317919075147,14.450867052023122,8.092485549132949,7.514450867052022,3.4682080924855487,24.41860465116279,16.86046511627907,19.767441860465123,14.534883720930235,17.441860465116278,4.651162790697675,2.3255813953488373
578,579,0.04984894259818731,0.033987915407854986,0.6027190332326284,0.03776435045317221,0.25,MANUEL ALBERTI,ESCUELA EP N°33,49.42857142857143,50.57142857142857,21.387283236994218,26.011560693641616,19.364161849710978,15.606936416184974,10.693641618497109,4.0462427745664735,2.8901734104046244,21.26436781609195,24.71264367816092,20.114942528735632,17.81609195402299,10.344827586206897,4.022988505747127,1.7241379310344829,21.51162790697675,27.325581395348834,18.6046511627907,13.372093023255813,11.046511627906975,4.069767441860465,4.069767441860465
579,580,0.06957186544342508,0.03363914373088685,0.503822629969419,0.0290519877675841,0.33715596330275227,MANUEL ALBERTI,ESCUELA EP N°46/ES N°29,45.714285714285715,54.28571428571429,21.51162790697675,17.441860465116278,18.6046511627907,18.313953488372096,11.918604651162793,7.558139534883719,4.651162790697675,22.459893048128343,18.181818181818183,18.71657754010695,17.647058823529417,9.62566844919786,8.021390374331549,5.3475935828877015,20.382165605095548,16.560509554140125,18.471337579617835,19.10828025477707,14.64968152866242,7.0063694267515935,3.8216560509554136
580,581,0.06661045531197302,0.06155143338954469,0.5657672849915683,0.017706576728499155,0.2622259696458685,MANUEL ALBERTI,ESCUELA EP N°46/ES N°29,47.14285714285714,52.85714285714286,17.91907514450867,23.98843930635838,19.942196531791907,13.294797687861273,14.739884393063585,6.647398843930636,3.4682080924855487,17.486338797814213,24.590163934426233,17.486338797814213,13.661202185792352,16.393442622950822,6.0109289617486334,4.371584699453551,18.404907975460123,23.31288343558282,22.699386503067483,12.883435582822086,12.883435582822086,7.361963190184048,2.4539877300613497
581,582,0.06575963718820861,0.027210884353741496,0.5298563869992442,0.012849584278155708,0.34467120181405897,MANUEL ALBERTI,ESCUELA EP N°46/ES N°29,51.714285714285715,48.28571428571429,20.869565217391305,25.79710144927536,17.971014492753625,13.623188405797103,11.594202898550725,8.405797101449275,1.7391304347826086,17.46987951807229,22.891566265060238,21.686746987951807,12.650602409638553,12.650602409638553,10.240963855421684,2.409638554216868,24.022346368715088,28.49162011173184,14.52513966480447,14.52513966480447,10.614525139664805,6.70391061452514,1.11731843575419
582,583,0.048286604361370715,0.037383177570093455,0.5218068535825545,0.02102803738317757,0.34345794392523366,MANUEL ALBERTI,ESCUELA EP N°46/ES N°29,47.42857142857143,52.57142857142857,24.13793103448276,24.71264367816092,15.804597701149426,14.080459770114944,10.919540229885056,7.183908045977012,3.160919540229885,24.17582417582417,20.32967032967033,18.68131868131868,14.285714285714285,12.087912087912088,6.593406593406594,3.8461538461538463,24.09638554216868,29.518072289156628,12.650602409638553,13.855421686746988,9.63855421686747,7.831325301204821,2.409638554216868
583,584,0.05376344086021506,0.041474654377880185,0.5791090629800307,0.018433179723502304,0.2780337941628264,MANUEL ALBERTI,ESCUELA EP N°46/ES N°29,50.28571428571429,49.714285714285715,20.40816326530612,27.113702623906704,18.658892128279888,16.034985422740526,9.329446064139944,6.41399416909621,2.0408163265306123,22.94117647058824,24.117647058823533,19.411764705882355,17.647058823529417,8.235294117647058,5.882352941176469,1.7647058823529411,17.91907514450867,30.05780346820809,17.91907514450867,14.450867052023122,10.404624277456648,6.9364161849710975,2.312138728323699
584,585,0.07728337236533958,0.02029664324746292,0.6073380171740828,0.01249024199843872,0.2654176424668228,MANUEL ALBERTI,ESCUELA EP N°46/ES N°29,51.42857142857142,48.57142857142857,22.222222222222218,23.684210526315788,19.298245614035086,13.157894736842106,11.695906432748535,6.725146198830409,3.2163742690058483,21.084337349397593,22.891566265060238,18.072289156626507,13.855421686746988,12.048192771084338,8.433734939759036,3.6144578313253017,23.295454545454547,24.431818181818183,20.454545454545453,12.5,11.363636363636365,5.113636363636363,2.8409090909090913
585,586,0.049707602339181284,0.02046783625730994,0.5307017543859649,0.006578947368421052,0.36915204678362573,MANUEL ALBERTI,ESCUELA EP N°46/ES N°29,53.14285714285714,46.85714285714286,24.561403508771928,17.83625730994152,19.5906432748538,20.46783625730994,9.35672514619883,5.263157894736842,2.9239766081871337,24.68354430379747,17.088607594936708,14.556962025316455,22.15189873417721,9.49367088607595,8.860759493670884,3.1645569620253164,24.456521739130434,18.47826086956521,23.91304347826087,19.021739130434785,9.239130434782608,2.1739130434782608,2.717391304347826
586,587,0.05077574047954866,0.011283497884344146,0.5387870239774329,0.02609308885754584,0.35966149506346967,MANUEL ALBERTI,ESCUELA EP N°46/ES N°29,48.85714285714285,51.14285714285714,23.410404624277447,26.300578034682086,19.07514450867052,14.739884393063585,9.53757225433526,4.0462427745664735,2.8901734104046244,22.598870056497177,26.553672316384183,19.209039548022602,14.124293785310734,8.47457627118644,4.519774011299434,4.519774011299434,24.2603550295858,26.035502958579887,18.93491124260355,15.384615384615385,10.650887573964498,3.5502958579881656,1.183431952662722
