,mesa,1PAIS,CAMBIEMOS BUENOS AIRES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE JUSTICIALISTA,SUMEMOS PILAR,UNIDAD CIUDADANA,1PAIS cant,CAMBIEMOS BUENOS AIRES cant,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES cant,FRENTE JUSTICIALISTA cant,SUMEMOS PILAR cant,UNIDAD CIUDADANA cant,localidad,school,18-25,25-35,35-45,45-55,55-65,65-75,>75
248,252,0.09854014598540146,0.36496350364963503,0.0364963503649635,0.04744525547445255,0.0364963503649635,0.41605839416058393,27,100,10,13,10,114,Derqui,COLEGIO PRIMARIO PTE.DERQUI,23.123123123123122,26.426426426426424,18.31831831831832,14.714714714714713,10.51051051051051,5.105105105105106,1.8018018018018016
249,253,0.13307984790874525,0.34220532319391633,0.057034220532319393,0.060836501901140684,0.045627376425855515,0.3612167300380228,35,90,15,16,12,95,Derqui,COLEGIO PRIMARIO PTE.DERQUI,20.238095238095237,20.238095238095237,25.29761904761905,13.095238095238097,12.5,5.059523809523808,3.571428571428571
250,254,0.07539682539682539,0.39285714285714285,0.031746031746031744,0.023809523809523808,0.051587301587301584,0.4246031746031746,19,99,8,6,13,107,Derqui,COLEGIO PRIMARIO PTE.DERQUI,21.994134897360702,19.354838709677423,21.407624633431087,12.609970674486805,10.263929618768328,9.677419354838712,4.6920821114369495
251,255,0.09689922480620156,0.43023255813953487,0.027131782945736434,0.031007751937984496,0.007751937984496124,0.4069767441860465,25,111,7,8,2,105,Derqui,COLEGIO PRIMARIO PTE.DERQUI,26.627218934911248,23.96449704142012,17.159763313609467,15.976331360946743,10.059171597633137,5.029585798816568,1.183431952662722
252,256,0.13127413127413126,0.32432432432432434,0.04633204633204633,0.06177606177606178,0.0,0.4362934362934363,34,84,12,16,0,113,Derqui,COLEGIO PRIMARIO PTE.DERQUI,23.00884955752212,26.548672566371685,17.404129793510325,14.454277286135696,11.209439528023598,4.71976401179941,2.6548672566371683
253,257,0.11956521739130435,0.4673913043478261,0.014492753623188406,0.03985507246376811,0.028985507246376812,0.32971014492753625,33,129,4,11,8,91,Derqui,COLEGIO PRIMARIO PTE.DERQUI,24.33234421364985,24.33234421364985,18.39762611275964,13.353115727002967,9.792284866468842,7.121661721068249,2.6706231454005933
254,258,0.15053763440860216,0.3333333333333333,0.053763440860215055,0.06093189964157706,0.017921146953405017,0.3835125448028674,42,93,15,17,5,107,Derqui,ESCUELA EP N°27,17.210682492581604,27.002967359050444,20.77151335311573,15.133531157270033,9.792284866468842,6.528189910979228,3.560830860534125
255,259,0.11877394636015326,0.3448275862068966,0.06130268199233716,0.034482758620689655,0.019157088122605363,0.421455938697318,31,90,16,9,5,110,Derqui,ESCUELA EP N°27,23.88059701492537,28.95522388059701,19.1044776119403,11.044776119402986,9.55223880597015,3.582089552238806,3.8805970149253732
256,260,0.1,0.3814814814814815,0.037037037037037035,0.06296296296296296,0.044444444444444446,0.37407407407407406,27,103,10,17,12,101,Derqui,ESCUELA EP N°27,29.498525073746308,25.958702064896755,16.814159292035402,12.389380530973453,8.849557522123892,4.424778761061948,2.0648967551622417
257,261,0.0989399293286219,0.5017667844522968,0.024734982332155476,0.03180212014134275,0.024734982332155476,0.31802120141342755,28,142,7,9,7,90,Derqui,ESCUELA EP N°27,21.686746987951807,26.807228915662645,18.975903614457827,15.963855421686745,9.63855421686747,4.518072289156627,2.409638554216868
258,262,0.13333333333333333,0.34509803921568627,0.03529411764705882,0.07450980392156863,0.03137254901960784,0.3803921568627451,34,88,9,19,8,97,Derqui,ESCUELA EP N°27,24.781341107871718,23.615160349854232,19.825072886297377,13.994169096209912,10.20408163265306,5.539358600583091,2.0408163265306123
259,263,0.08921933085501858,0.3271375464684015,0.022304832713754646,0.06319702602230483,0.03717472118959108,0.46096654275092935,24,88,6,17,10,124,Derqui,ESCUELA EP N°27,26.56716417910448,20.59701492537313,22.98507462686567,11.343283582089553,8.656716417910449,6.26865671641791,3.582089552238806
260,264,0.08823529411764706,0.33088235294117646,0.04411764705882353,0.0625,0.022058823529411766,0.4522058823529412,24,90,12,17,6,123,Derqui,ESCUELA EP N°27,26.268656716417908,22.388059701492534,21.492537313432837,14.925373134328355,7.7611940298507465,4.477611940298506,2.686567164179104
261,265,0.09689922480620156,0.31007751937984496,0.031007751937984496,0.050387596899224806,0.03488372093023256,0.47674418604651164,25,80,8,13,9,123,Derqui,ESCUELA EP N°27,27.409638554216873,16.867469879518072,23.795180722891565,14.156626506024098,8.132530120481928,4.819277108433735,4.819277108433735
262,266,0.13409961685823754,0.41379310344827586,0.04980842911877394,0.04980842911877394,0.022988505747126436,0.32950191570881227,35,108,13,13,6,86,Derqui,ESCUELA EP N°27,23.88059701492537,24.77611940298507,18.507462686567163,13.134328358208954,11.343283582089553,5.970149253731343,2.388059701492537
263,267,0.10218978102189781,0.3284671532846715,0.04744525547445255,0.04744525547445255,0.025547445255474453,0.4489051094890511,28,90,13,13,7,123,Derqui,ESCUELA EP N°27,23.96449704142012,20.414201183431953,23.96449704142012,11.242603550295858,11.242603550295858,6.8047337278106514,2.366863905325444
264,268,0.11313868613138686,0.3248175182481752,0.058394160583941604,0.051094890510948905,0.0364963503649635,0.41605839416058393,31,89,16,14,10,114,Derqui,ESCUELA EP N°15/ES N°14,24.853801169590646,22.807017543859647,18.421052631578945,17.251461988304094,9.35672514619883,3.5087719298245608,3.8011695906432745
265,269,0.092,0.368,0.024,0.056,0.02,0.44,23,92,6,14,5,110,Derqui,ESCUELA EP N°15/ES N°14,23.893805309734518,20.648967551622423,21.828908554572273,14.15929203539823,10.029498525073748,3.834808259587021,5.604719764011799
266,270,0.12307692307692308,0.38076923076923075,0.023076923076923078,0.06538461538461539,0.019230769230769232,0.38846153846153847,32,99,6,17,5,101,Derqui,ESCUELA EP N°15/ES N°14,24.404761904761905,24.404761904761905,20.238095238095237,15.178571428571427,9.226190476190476,3.8690476190476186,2.6785714285714284
267,271,0.0888030888030888,0.28185328185328185,0.04247104247104247,0.05791505791505792,0.05019305019305019,0.47876447876447875,23,73,11,15,13,124,Derqui,ESCUELA EP N°15/ES N°14,24.556213017751478,28.994082840236693,17.45562130177515,14.201183431952662,6.508875739644972,5.029585798816568,3.2544378698224854
268,272,0.15018315018315018,0.304029304029304,0.029304029304029304,0.08424908424908426,0.05128205128205128,0.38095238095238093,41,83,8,23,14,104,Derqui,ESCUELA EP N°15/ES N°14,23.14540059347181,27.002967359050444,17.507418397626108,14.540059347181009,11.275964391691394,4.451038575667656,2.0771513353115725
269,273,0.12121212121212122,0.42803030303030304,0.026515151515151516,0.06439393939393939,0.045454545454545456,0.3143939393939394,32,113,7,17,12,83,Derqui,ESCUELA EP N°20/ES N°16,21.25748502994012,20.65868263473054,19.760479041916167,17.964071856287426,11.676646706586823,5.089820359281437,3.5928143712574854
270,274,0.08949416342412451,0.28793774319066145,0.058365758754863814,0.05058365758754864,0.04669260700389105,0.4669260700389105,23,74,15,13,12,120,Derqui,ESCUELA EP N°20/ES N°16,24.251497005988025,24.251497005988025,18.263473053892213,13.17365269461078,10.179640718562874,5.9880239520958085,3.892215568862276
271,275,0.11678832116788321,0.3759124087591241,0.025547445255474453,0.06204379562043796,0.014598540145985401,0.4051094890510949,32,103,7,17,4,111,Derqui,ESCUELA EP N°20/ES N°16,23.00884955752212,19.76401179941003,24.48377581120944,15.929203539823007,7.9646017699115035,6.1946902654867255,2.6548672566371683
272,276,0.20253164556962025,0.24050632911392406,0.04219409282700422,0.0379746835443038,0.05485232067510549,0.4219409282700422,48,57,10,9,13,100,Derqui,ESCUELA EP N°20/ES N°16,24.556213017751478,17.159763313609467,25.147928994082843,15.088757396449704,9.467455621301776,5.029585798816568,3.5502958579881656
273,277,0.14652014652014653,0.2783882783882784,0.03663003663003663,0.05860805860805861,0.040293040293040296,0.43956043956043955,40,76,10,16,11,120,Derqui,ESCUELA EP N°20/ES N°16,23.235294117647058,23.529411764705877,22.64705882352941,13.529411764705882,7.647058823529411,7.0588235294117645,2.3529411764705883
274,278,0.13059701492537312,0.291044776119403,0.026119402985074626,0.06716417910447761,0.055970149253731345,0.4291044776119403,35,78,7,18,15,115,Derqui,ESCUELA EP N°20/ES N°16,24.107142857142854,20.833333333333336,25.892857142857146,11.607142857142858,11.309523809523812,4.464285714285714,1.7857142857142856
275,279,0.08300395256916997,0.37549407114624506,0.03557312252964427,0.05533596837944664,0.043478260869565216,0.40711462450592883,21,95,9,14,11,103,Derqui,ESCUELA EP N°20/ES N°16,26.744186046511626,26.16279069767442,15.406976744186045,11.627906976744184,9.593023255813952,6.104651162790698,4.3604651162790695
276,280,0.13970588235294118,0.3014705882352941,0.03676470588235294,0.051470588235294115,0.051470588235294115,0.41911764705882354,38,82,10,14,14,114,Derqui,ESCUELA EP N°20/ES N°16,22.25519287833828,20.77151335311573,21.958456973293767,14.243323442136498,13.056379821958457,5.044510385756675,2.6706231454005933
277,281,0.11538461538461539,0.3230769230769231,0.038461538461538464,0.08846153846153847,0.05,0.38461538461538464,30,84,10,23,13,100,Derqui,ESCUELA EP N°20/ES N°16,24.54545454545455,21.51515151515152,21.51515151515152,14.545454545454545,7.878787878787877,6.0606060606060606,3.9393939393939386
278,282,0.12030075187969924,0.35714285714285715,0.06390977443609022,0.05639097744360902,0.022556390977443608,0.37969924812030076,32,95,17,15,6,101,Derqui,ESCUELA EP N°20/ES N°16,24.024024024024023,26.426426426426424,21.02102102102102,10.51051051051051,11.411411411411411,4.2042042042042045,2.4024024024024024
279,283,0.1450980392156863,0.34509803921568627,0.0392156862745098,0.03137254901960784,0.054901960784313725,0.3843137254901961,37,88,10,8,14,98,Derqui,ESCUELA EP N°20/ES N°16,23.09941520467836,22.807017543859647,22.514619883040933,11.403508771929824,9.649122807017543,6.140350877192982,4.385964912280701
280,284,0.10218978102189781,0.3248175182481752,0.051094890510948905,0.040145985401459854,0.043795620437956206,0.43795620437956206,28,89,14,11,12,120,Derqui,ESCUELA EP N°20/ES N°16,28.869047619047613,21.72619047619048,18.75,9.821428571428571,12.202380952380953,6.845238095238097,1.7857142857142856
281,285,0.15073529411764705,0.25735294117647056,0.04411764705882353,0.04779411764705882,0.0,0.5,41,70,12,13,0,136,Derqui,ESCUELA EP N°20/ES N°16,25.364431486880463,23.615160349854232,17.784256559766764,14.868804664723035,9.329446064139944,6.705539358600582,2.332361516034985
282,286,0.16216216216216217,0.38223938223938225,0.02702702702702703,0.06563706563706563,0.04247104247104247,0.3204633204633205,42,99,7,17,11,83,Derqui,ESCUELA EP N°30,20.48192771084337,23.795180722891565,23.795180722891565,10.843373493975903,9.63855421686747,8.734939759036145,2.710843373493976
283,287,0.09285714285714286,0.4,0.06428571428571428,0.05714285714285714,0.07857142857142857,0.30714285714285716,26,112,18,16,22,86,Derqui,ESCUELA EP N°30,23.615160349854232,19.533527696793,22.157434402332363,17.49271137026239,7.871720116618077,6.41399416909621,2.915451895043732
284,288,0.10505836575875487,0.3424124513618677,0.0311284046692607,0.03501945525291829,0.023346303501945526,0.46303501945525294,27,88,8,9,6,119,Derqui,ESCUELA EP N°30,25.748502994011968,26.946107784431142,17.365269461077844,13.473053892215571,10.778443113772457,3.293413173652695,2.395209580838324
285,289,0.09689922480620156,0.35271317829457366,0.03875968992248062,0.031007751937984496,0.05813953488372093,0.42248062015503873,25,91,10,8,15,109,Derqui,ESCUELA EP N°30,25.30120481927711,25.0,18.67469879518072,14.759036144578314,9.036144578313252,4.518072289156627,2.710843373493976
286,290,0.13076923076923078,0.3192307692307692,0.06923076923076923,0.03461538461538462,0.026923076923076925,0.41923076923076924,34,83,18,9,7,109,Derqui,ESCUELA EP N°30,27.192982456140356,22.514619883040933,18.421052631578945,15.497076023391811,8.47953216374269,4.678362573099415,3.2163742690058483
287,291,0.10150375939849623,0.37593984962406013,0.03759398496240601,0.03007518796992481,0.02631578947368421,0.42857142857142855,27,100,10,8,7,114,Derqui,ESCUELA EP N°30,21.79104477611941,25.373134328358212,24.47761194029851,12.835820895522387,6.865671641791044,5.6716417910447765,2.985074626865672
288,292,0.10566037735849057,0.3660377358490566,0.05660377358490566,0.052830188679245285,0.026415094339622643,0.39245283018867927,28,97,15,14,7,104,Derqui,ESCUELA EP N°30,25.147928994082843,21.301775147929,15.976331360946743,14.497041420118347,10.650887573964498,7.6923076923076925,4.733727810650888
289,293,0.16728624535315986,0.31226765799256506,0.040892193308550186,0.06319702602230483,0.040892193308550186,0.3754646840148699,45,84,11,17,11,101,Derqui,ESCUELA EP N°30,23.795180722891565,20.180722891566266,22.590361445783127,16.867469879518072,9.93975903614458,3.6144578313253017,3.0120481927710845
290,294,0.12941176470588237,0.43137254901960786,0.054901960784313725,0.027450980392156862,0.0392156862745098,0.3176470588235294,33,110,14,7,10,81,Derqui,ESCUELA EP N°30,27.72861356932153,27.13864306784661,17.69911504424779,10.029498525073748,5.899705014749262,8.55457227138643,2.949852507374631
291,295,0.09163346613545817,0.3745019920318725,0.035856573705179286,0.06772908366533864,0.035856573705179286,0.3944223107569721,23,94,9,17,9,99,Derqui,ESCUELA EP N°30,26.48809523809524,28.27380952380952,21.13095238095238,11.904761904761903,4.761904761904762,5.059523809523808,2.380952380952381
292,296,0.08914728682170543,0.3798449612403101,0.06201550387596899,0.03875968992248062,0.03488372093023256,0.3953488372093023,23,98,16,10,9,102,Derqui,ESCUELA EP N°30,23.353293413173645,26.946107784431142,22.455089820359284,11.077844311377245,8.682634730538922,6.58682634730539,0.8982035928143712
293,297,0.13026819923371646,0.3793103448275862,0.04597701149425287,0.04597701149425287,0.022988505747126436,0.37547892720306514,34,99,12,12,6,98,Derqui,ESCUELA EP N°30,20.588235294117645,24.117647058823533,20.588235294117645,11.764705882352938,11.470588235294118,7.352941176470589,4.117647058823529
294,298,0.08550185873605948,0.35315985130111527,0.03717472118959108,0.02973977695167286,0.022304832713754646,0.4721189591078067,23,95,10,8,6,127,Derqui,ESCUELA EP N°30,27.002967359050444,25.816023738872403,15.727002967359047,14.540059347181009,11.572700296735905,4.154302670623145,1.1869436201780417
295,299,0.13793103448275862,0.3563218390804598,0.038314176245210725,0.05747126436781609,0.034482758620689655,0.37547892720306514,36,93,10,15,9,98,Derqui,ESCUELA EP N°30,25.07462686567164,22.388059701492534,27.761194029850746,10.746268656716415,6.865671641791044,4.776119402985075,2.388059701492537
296,300,0.09363295880149813,0.3258426966292135,0.026217228464419477,0.10861423220973783,0.04868913857677903,0.3970037453183521,25,87,7,29,13,106,Derqui,INSTITUTO PRIV. A.TORO(EP/ES),23.167155425219942,24.633431085043988,23.460410557184748,11.436950146627565,10.263929618768328,4.6920821114369495,2.3460410557184748
297,301,0.12773722627737227,0.35766423357664234,0.040145985401459854,0.058394160583941604,0.029197080291970802,0.38686131386861317,35,98,11,16,8,106,Derqui,INSTITUTO PRIV. A.TORO(EP/ES),26.627218934911248,23.07692307692308,18.93491124260355,15.088757396449704,8.284023668639055,5.029585798816568,2.9585798816568047
298,302,0.12727272727272726,0.24,0.04,0.08363636363636363,0.02181818181818182,0.48727272727272725,35,66,11,23,6,134,Derqui,INSTITUTO PRIV. A.TORO(EP/ES),21.752265861027194,25.37764350453172,17.82477341389728,16.91842900302115,8.761329305135952,5.4380664652567985,3.9274924471299086
299,303,0.08791208791208792,0.3333333333333333,0.05860805860805861,0.05860805860805861,0.029304029304029304,0.43223443223443225,24,91,16,16,8,118,Derqui,INSTITUTO PRIV. A.TORO(EP/ES),20.0,25.79710144927536,20.869565217391305,12.173913043478262,11.014492753623188,4.63768115942029,5.507246376811594
300,304,0.0996309963099631,0.2952029520295203,0.04797047970479705,0.04797047970479705,0.03690036900369004,0.47232472324723246,27,80,13,13,10,128,Derqui,INSTITUTO PRIV. A.TORO(EP/ES),20.65868263473054,27.84431137724551,19.161676646706592,13.17365269461078,9.281437125748502,5.9880239520958085,3.892215568862276
301,305,0.14788732394366197,0.31338028169014087,0.0528169014084507,0.045774647887323945,0.04225352112676056,0.397887323943662,42,89,15,13,12,113,Derqui,INSTITUTO PRIV. A.TORO(EP/ES),25.368731563421825,27.43362831858407,17.994100294985248,13.274336283185846,7.9646017699115035,6.489675516224189,1.4749262536873156
302,306,0.13533834586466165,0.23308270676691728,0.05639097744360902,0.03759398496240601,0.018796992481203006,0.518796992481203,36,62,15,10,5,138,Derqui,COLEGIO LATINOAMERICA (EP),22.64705882352941,20.88235294117647,23.235294117647058,15.294117647058822,9.411764705882351,5.882352941176469,2.647058823529412
303,307,0.08928571428571429,0.32857142857142857,0.07142857142857142,0.05714285714285714,0.03571428571428571,0.41785714285714287,25,92,20,16,10,117,Derqui,COLEGIO LATINOAMERICA (EP),27.35294117647059,24.705882352941174,15.0,12.941176470588234,11.176470588235297,5.0,3.8235294117647056
304,308,0.09737827715355805,0.32209737827715357,0.0449438202247191,0.04868913857677903,0.033707865168539325,0.45318352059925093,26,86,12,13,9,121,Derqui,COLEGIO LATINOAMERICA (EP),22.94117647058824,24.117647058823533,21.176470588235293,11.764705882352938,12.352941176470587,3.8235294117647056,3.8235294117647056
